type,gender,vage,age,branch,ee,num,cost,sev
续保1年,F,3,36,天津,1,0,0,0
续保1年,F,3,36,天津,1,2,1640.5,820.25
续保1年,F,3,36,天津,1,1,850,850
续保1年,F,3,36,重庆,1,0,0,0
续保1年,F,3,36,重庆,1,0,0,0
续保1年,F,3,36,重庆,1,0,0,0
续保1年,F,3,36,重庆,1,0,0,0
续保1年,F,3,36,重庆,1,0,0,0
续保1年,F,3,36,重庆,1,0,0,0
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,1,510,510
续保1年,F,3,37,北京,1,1,1020,1020
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,1,221,221
续保1年,F,3,37,北京,1,2,2613.75,1306.875
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,北京,1,1,510,510
续保1年,F,3,37,北京,1,0,0,0
续保1年,F,3,37,上海,1,0,0,0
续保1年,F,3,37,上海,1,1,1275,1275
续保1年,F,3,37,上海,1,2,1657.5,828.75
续保1年,F,3,37,上海,1,0,0,0
续保1年,F,3,37,上海,1,1,340,340
续保1年,F,3,37,天津,1,0,0,0
续保1年,F,3,37,天津,1,0,0,0
续保1年,F,3,37,重庆,1,2,2571.25,1285.625
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,2,1313.25,656.625
续保1年,F,3,38,北京,1,2,989.4,494.7
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,1,952,952
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,2,442,221
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,2,1445,722.5
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,北京,1,3,8661.5,2887.166667
续保1年,F,3,38,北京,1,1,552.5,552.5
续保1年,F,3,38,北京,1,0,0,0
续保1年,F,3,38,上海,1,0,0,0
续保1年,F,3,38,上海,1,1,2252.5,2252.5
续保1年,F,3,38,上海,1,0,0,0
续保1年,F,3,38,上海,1,0,0,0
续保1年,F,3,38,天津,1,0,0,0
续保1年,F,3,38,天津,1,0,0,0
续保1年,F,3,38,天津,1,0,0,0
续保1年,F,3,38,重庆,1,2,892.5,446.25
续保1年,F,3,38,重庆,1,1,1369.35,1369.35
续保1年,F,3,38,重庆,1,0,0,0
续保1年,F,3,39,北京,1,0,0,0
续保1年,F,3,39,北京,1,2,1445,722.5
续保1年,F,3,39,北京,1,1,722.5,722.5
续保1年,F,3,39,北京,1,1,1309,1309
续保1年,F,3,39,北京,1,1,944.35,944.35
续保1年,F,3,39,北京,1,2,1870,935
续保1年,F,3,39,北京,1,2,1317.5,658.75
续保1年,F,3,39,北京,1,0,0,0
续保1年,F,3,39,北京,1,0,0,0
续保1年,F,3,39,北京,1,0,0,0
续保1年,F,3,39,北京,1,0,0,0
续保1年,F,3,39,北京,1,0,0,0
续保1年,F,3,39,北京,1,3,6961.5,2320.5
续保1年,F,3,39,北京,1,2,850,425
续保1年,F,3,39,北京,1,2,1623.5,811.75
续保1年,F,3,39,北京,1,0,0,0
续保1年,F,3,39,北京,1,0,0,0
续保1年,F,3,39,北京,1,2,4653.75,2326.875
续保1年,F,3,39,上海,1,0,0,0
续保1年,F,3,39,上海,1,1,1190,1190
续保1年,F,3,39,上海,1,1,595,595
续保1年,F,3,39,天津,1,0,0,0
续保1年,F,3,39,天津,1,0,0,0
续保1年,F,3,40,北京,1,4,3225.75,806.4375
续保1年,F,3,40,北京,1,0,0,0
续保1年,F,3,40,北京,1,0,0,0
续保1年,F,3,40,北京,1,0,0,0
续保1年,F,3,40,北京,1,0,0,0
续保1年,F,3,40,北京,1,0,0,0
续保1年,F,3,40,北京,1,0,0,0
续保1年,F,3,40,北京,1,1,2002.6,2002.6
续保1年,F,3,40,北京,1,1,714,714
续保1年,F,3,40,北京,1,0,0,0
续保1年,F,3,40,北京,1,0,0,0
续保1年,F,3,40,北京,1,2,1232.5,616.25
续保1年,F,3,40,北京,1,1,826.2,826.2
续保1年,F,3,40,上海,1,1,4420,4420
续保1年,F,3,40,天津,1,0,0,0
续保1年,F,3,40,天津,1,0,0,0
续保1年,F,3,40,天津,1,1,786.25,786.25
续保1年,F,3,40,天津,1,0,0,0
续保1年,F,3,40,天津,1,2,1368.5,684.25
续保1年,F,3,40,重庆,1,0,0,0
续保1年,F,3,40,重庆,1,0,0,0
续保1年,F,3,40,重庆,1,0,0,0
续保1年,F,3,41,北京,1,0,0,0
续保1年,F,3,41,北京,1,2,6942.8,3471.4
续保1年,F,3,41,北京,1,1,1411,1411
续保1年,F,3,41,北京,1,0,0,0
续保1年,F,3,41,北京,1,0,0,0
续保1年,F,3,41,北京,1,1,1317.5,1317.5
续保1年,F,3,41,北京,1,2,2040,1020
续保1年,F,3,41,北京,1,1,718.25,718.25
续保1年,F,3,41,北京,1,0,0,0
续保1年,F,3,41,北京,1,3,2439.5,813.1666667
续保1年,F,3,41,北京,1,0,0,0
续保1年,F,3,41,北京,1,4,3468,867
续保1年,F,3,41,北京,1,1,153,153
续保1年,F,3,41,北京,1,1,680,680
续保1年,F,3,41,北京,1,0,0,0
续保1年,F,3,41,北京,1,2,1827.5,913.75
续保1年,F,3,41,北京,1,1,1428,1428
续保1年,F,3,41,北京,1,2,1742.5,871.25
续保1年,F,3,41,上海,1,3,2167.5,722.5
续保1年,F,3,41,上海,1,1,1317.5,1317.5
续保1年,F,3,41,上海,1,1,711.45,711.45
续保1年,F,3,41,天津,1,0,0,0
续保1年,F,3,41,天津,1,0,0,0
续保1年,F,3,41,天津,1,0,0,0
续保1年,F,3,41,天津,1,0,0,0
续保1年,F,3,41,重庆,1,0,0,0
续保1年,F,3,41,重庆,1,0,0,0
续保1年,F,3,42,北京,1,0,0,0
续保1年,F,3,42,北京,1,0,0,0
续保1年,F,3,42,北京,1,1,552.5,552.5
续保1年,F,3,42,北京,1,0,0,0
续保1年,F,3,42,北京,1,0,0,0
续保1年,F,3,42,北京,1,0,0,0
续保1年,F,3,42,北京,1,0,0,0
续保1年,F,3,42,北京,1,2,1419.5,709.75
续保1年,F,3,42,北京,1,2,1190,595
续保1年,F,3,42,北京,1,3,4850.1,1616.7
续保1年,F,3,42,北京,1,1,2805,2805
续保1年,F,3,42,北京,1,1,1741.6,1741.6
续保1年,F,3,42,北京,1,3,1411,470.3333333
续保1年,F,3,42,北京,1,0,0,0
续保1年,F,3,42,北京,1,0,0,0
续保1年,F,3,42,北京,1,4,5475.7,1368.925
续保1年,F,3,42,上海,1,0,0,0
续保1年,F,3,42,天津,1,0,0,0
续保1年,F,3,42,天津,1,1,493,493
续保1年,F,3,42,天津,1,0,0,0
续保1年,F,3,42,重庆,1,0,0,0
续保1年,F,3,42,重庆,1,2,2686,1343
续保1年,F,3,43,北京,1,0,0,0
续保1年,F,3,43,北京,1,0,0,0
续保1年,F,3,43,北京,1,0,0,0
续保1年,F,3,43,北京,1,1,1020,1020
续保1年,F,3,43,北京,1,2,1487.5,743.75
续保1年,F,3,43,北京,1,1,991.1,991.1
续保1年,F,3,43,北京,1,0,0,0
续保1年,F,3,43,上海,1,0,0,0
续保1年,F,3,43,天津,1,0,0,0
续保1年,F,3,43,天津,1,2,1317.5,658.75
续保1年,F,3,43,重庆,1,0,0,0
续保1年,F,3,43,重庆,1,1,459,459
续保1年,F,3,43,重庆,1,0,0,0
续保1年,F,3,44,北京,1,3,1912.5,637.5
续保1年,F,3,44,北京,1,0,0,0
续保1年,F,3,44,北京,1,0,0,0
续保1年,F,3,44,北京,1,0,0,0
续保1年,F,3,44,北京,1,2,1190,595
续保1年,F,3,44,北京,1,0,0,0
续保1年,F,3,44,北京,1,0,0,0
续保1年,F,3,44,北京,1,0,0,0
续保1年,F,3,44,天津,1,0,0,0
续保1年,F,3,44,天津,1,1,943.5,943.5
续保1年,F,3,44,重庆,1,0,0,0
续保1年,F,3,44,重庆,1,1,595,595
续保1年,F,3,45,北京,1,1,765,765
续保1年,F,3,45,北京,1,3,2866.2,955.4
续保1年,F,3,45,北京,1,0,0,0
续保1年,F,3,45,北京,1,1,255,255
续保1年,F,3,45,北京,1,0,0,0
续保1年,F,3,45,北京,1,1,255,255
续保1年,F,3,45,北京,1,0,0,0
续保1年,F,3,45,北京,1,0,0,0
续保1年,F,3,45,北京,1,5,6397.15,1279.43
续保1年,F,3,45,北京,1,2,1742.5,871.25
续保1年,F,3,45,北京,1,2,5798.7,2899.35
续保1年,F,3,45,北京,1,2,2040,1020
续保1年,F,3,45,北京,1,1,1480.7,1480.7
续保1年,F,3,45,上海,1,1,1572.5,1572.5
续保1年,F,3,45,上海,1,1,926.5,926.5
续保1年,F,3,45,天津,1,2,892.5,446.25
续保1年,F,3,45,天津,1,0,0,0
续保1年,F,3,45,天津,1,0,0,0
续保1年,F,3,45,重庆,1,2,1813.9,906.95
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,北京,1,1,943.5,943.5
续保1年,F,3,46,北京,1,1,935,935
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,北京,1,2,6664,3332
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,北京,1,1,1324.3,1324.3
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,北京,1,2,3239.35,1619.675
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,北京,1,0,0,0
续保1年,F,3,46,上海,1,0,0,0
续保1年,F,3,46,上海,1,1,552.5,552.5
续保1年,F,3,46,天津,1,0,0,0
续保1年,F,3,46,天津,1,1,637.5,637.5
续保1年,F,3,46,天津,1,2,2448,1224
续保1年,F,3,47,北京,1,0,0,0
续保1年,F,3,47,北京,1,2,1700,850
续保1年,F,3,47,北京,1,0,0,0
续保1年,F,3,47,北京,1,0,0,0
续保1年,F,3,47,北京,1,1,595,595
续保1年,F,3,47,北京,1,0,0,0
续保1年,F,3,47,北京,1,0,0,0
续保1年,F,3,47,北京,1,2,2303.5,1151.75
续保1年,F,3,47,北京,1,0,0,0
续保1年,F,3,47,北京,1,0,0,0
续保1年,F,3,47,北京,1,3,2863.65,954.55
续保1年,F,3,47,北京,1,2,1275,637.5
续保1年,F,3,47,上海,1,4,3230,807.5
续保1年,F,3,47,重庆,1,0,0,0
续保1年,F,3,48,北京,1,0,0,0
续保1年,F,3,48,北京,1,0,0,0
续保1年,F,3,48,北京,1,0,0,0
续保1年,F,3,48,北京,1,0,0,0
续保1年,F,3,48,北京,1,0,0,0
续保1年,F,3,48,北京,1,0,0,0
续保1年,F,3,48,北京,1,2,1742.5,871.25
续保1年,F,3,48,北京,1,0,0,0
续保1年,F,3,48,北京,1,0,0,0
续保1年,F,3,48,上海,1,0,0,0
续保1年,F,3,48,上海,1,0,0,0
续保1年,F,3,48,重庆,1,0,0,0
续保1年,F,3,49,北京,1,0,0,0
续保1年,F,3,49,北京,1,0,0,0
续保1年,F,3,49,北京,1,1,722.5,722.5
续保1年,F,3,49,北京,1,0,0,0
续保1年,F,3,49,北京,1,1,595,595
续保1年,F,3,49,北京,1,0,0,0
续保1年,F,3,49,北京,1,0,0,0
续保1年,F,3,49,北京,1,0,0,0
续保1年,F,3,49,北京,1,2,1338.75,669.375
续保1年,F,3,49,北京,1,0,0,0
续保1年,F,3,49,上海,1,2,2582.5,1291.25
续保1年,F,3,49,上海,1,0,0,0
续保1年,F,3,50,北京,1,0,0,0
续保1年,F,3,50,北京,1,1,552.5,552.5
续保1年,F,3,50,北京,1,1,850,850
续保1年,F,3,50,北京,1,0,0,0
续保1年,F,3,50,北京,1,2,2960.55,1480.275
续保1年,F,3,50,北京,1,0,0,0
续保1年,F,3,50,北京,1,1,807.5,807.5
续保1年,F,3,50,北京,1,0,0,0
续保1年,F,3,50,北京,1,0,0,0
续保1年,F,3,50,北京,1,1,1124.55,1124.55
续保1年,F,3,50,北京,1,0,0,0
续保1年,F,3,50,上海,1,1,6205,6205
续保1年,F,3,50,天津,1,1,1020,1020
续保1年,F,3,51,北京,1,0,0,0
续保1年,F,3,51,北京,1,1,637.5,637.5
续保1年,F,3,51,北京,1,1,255,255
续保1年,F,3,51,北京,1,0,0,0
续保1年,F,3,51,北京,1,0,0,0
续保1年,F,3,51,北京,1,1,1275,1275
续保1年,F,3,51,上海,1,3,2762.5,920.8333333
续保1年,F,3,52,北京,1,0,0,0
续保1年,F,3,52,北京,1,1,1105,1105
续保1年,F,3,52,北京,1,1,2254.2,2254.2
续保1年,F,3,52,北京,1,0,0,0
续保1年,F,3,52,北京,1,1,187,187
续保1年,F,3,52,北京,1,0,0,0
续保1年,F,3,52,北京,1,0,0,0
续保1年,F,3,52,北京,1,2,1785,892.5
续保1年,F,3,52,北京,1,2,1955,977.5
续保1年,F,3,52,北京,1,1,4097,4097
续保1年,F,3,52,北京,1,1,1402.5,1402.5
续保1年,F,3,52,北京,1,0,0,0
续保1年,F,3,52,北京,1,3,2635,878.3333333
续保1年,F,3,52,北京,1,0,0,0
续保1年,F,3,52,上海,1,0,0,0
续保1年,F,3,52,天津,1,1,1105,1105
续保1年,F,3,52,重庆,1,0,0,0
续保1年,F,3,53,北京,1,1,1402.5,1402.5
续保1年,F,3,53,北京,1,1,3152,3152
续保1年,F,3,53,北京,1,0,0,0
续保1年,F,3,53,上海,1,0,0,0
续保1年,F,3,54,北京,1,2,7247,3623.5
续保1年,F,3,54,北京,1,0,0,0
续保1年,F,3,54,北京,1,1,765,765
续保1年,F,3,54,北京,1,1,765,765
续保1年,F,3,54,北京,1,0,0,0
续保1年,F,3,54,北京,1,1,607.75,607.75
续保1年,F,3,54,北京,1,0,0,0
续保1年,F,3,54,北京,1,0,0,0
续保1年,F,3,54,北京,1,0,0,0
续保1年,F,3,54,北京,1,2,3693.25,1846.625
续保1年,F,3,54,上海,1,1,1768,1768
续保1年,F,3,54,上海,1,0,0,0
续保1年,F,3,54,重庆,1,0,0,0
续保1年,F,3,54,重庆,1,0,0,0
续保1年,F,3,55,北京,1,1,637.5,637.5
续保1年,F,3,55,北京,1,1,1555.5,1555.5
续保1年,F,3,55,北京,1,2,671.5,335.75
续保1年,F,3,55,北京,1,0,0,0
续保1年,F,3,55,北京,1,1,5448.5,5448.5
续保1年,F,3,55,北京,1,1,314.5,314.5
续保1年,F,3,55,北京,1,1,588,588
续保1年,F,3,56,北京,1,0,0,0
续保1年,F,3,56,北京,1,0,0,0
续保1年,F,3,57,北京,1,0,0,0
续保1年,F,3,57,上海,1,0,0,0
续保1年,F,3,58,上海,1,1,595,595
续保1年,F,3,59,北京,1,1,1089.7,1089.7
续保1年,F,3,59,北京,1,0,0,0
续保1年,F,3,59,北京,1,0,0,0
续保1年,F,3,60,北京,1,0,0,0
续保1年,F,3,65,北京,1,3,3121.2,1040.4
续保1年,F,3,70,北京,1,0,0,0
续保1年,F,4,18,天津,1,1,1849.4,1849.4
续保1年,F,4,22,北京,1,0,0,0
续保1年,F,4,22,北京,1,3,8957.5,2985.833333
续保1年,F,4,22,重庆,1,1,255,255
续保1年,F,4,23,北京,1,0,0,0
续保1年,F,4,23,北京,1,2,2507.5,1253.75
续保1年,F,4,24,北京,1,0,0,0
续保1年,F,4,24,北京,1,0,0,0
续保1年,F,4,24,北京,1,2,1462,731
续保1年,F,4,24,北京,1,0,0,0
续保1年,F,4,24,北京,1,1,595,595
续保1年,F,4,25,北京,1,1,552.5,552.5
续保1年,F,4,25,北京,1,1,278.8,278.8
续保1年,F,4,25,上海,1,0,0,0
续保1年,F,4,25,重庆,1,1,994.5,994.5
续保1年,F,4,26,北京,1,2,2802.45,1401.225
续保1年,F,4,26,北京,1,2,1487.5,743.75
续保1年,F,4,26,北京,1,2,2856,1428
续保1年,F,4,26,北京,1,0,0,0
续保1年,F,4,26,北京,1,3,4288.25,1429.416667
续保1年,F,4,26,北京,1,0,0,0
续保1年,F,4,26,天津,1,0,0,0
续保1年,F,4,26,天津,1,0,0,0
续保1年,F,4,27,北京,1,1,700,700
续保1年,F,4,27,北京,1,1,561,561
续保1年,F,4,27,北京,1,0,0,0
续保1年,F,4,27,北京,1,0,0,0
续保1年,F,4,27,北京,1,2,4337.5,2168.75
续保1年,F,4,27,北京,1,0,0,0
续保1年,F,4,27,北京,1,1,5992.5,5992.5
续保1年,F,4,27,北京,1,0,0,0
续保1年,F,4,27,北京,1,2,3009,1504.5
续保1年,F,4,27,北京,1,0,0,0
续保1年,F,4,27,北京,1,3,1232.5,410.8333333
续保1年,F,4,27,北京,1,0,0,0
续保1年,F,4,27,北京,1,0,0,0
续保1年,F,4,27,北京,1,3,2524.5,841.5
续保1年,F,4,27,上海,1,1,765,765
续保1年,F,4,27,上海,1,0,0,0
续保1年,F,4,27,上海,1,0,0,0
续保1年,F,4,27,天津,1,0,0,0
续保1年,F,4,27,重庆,1,1,918,918
续保1年,F,4,28,北京,1,0,0,0
续保1年,F,4,28,北京,1,0,0,0
续保1年,F,4,28,北京,1,0,0,0
续保1年,F,4,28,北京,1,1,2758.25,2758.25
续保1年,F,4,28,北京,1,0,0,0
续保1年,F,4,28,北京,1,1,552.5,552.5
续保1年,F,4,28,北京,1,0,0,0
续保1年,F,4,28,北京,1,0,0,0
续保1年,F,4,28,北京,1,0,0,0
续保1年,F,4,28,北京,1,1,323,323
续保1年,F,4,28,北京,1,2,1037,518.5
续保1年,F,4,28,北京,1,0,0,0
续保1年,F,4,28,北京,1,1,467.5,467.5
续保1年,F,4,28,上海,1,1,6630,6630
续保1年,F,4,28,上海,1,0,0,0
续保1年,F,4,28,天津,1,0,0,0
续保1年,F,4,29,北京,1,1,680,680
续保1年,F,4,29,北京,1,0,0,0
续保1年,F,4,29,北京,1,1,595,595
续保1年,F,4,29,北京,1,1,153,153
续保1年,F,4,29,北京,1,0,0,0
续保1年,F,4,29,北京,1,1,255,255
续保1年,F,4,29,北京,1,2,3717.9,1858.95
续保1年,F,4,29,北京,1,2,2656.25,1328.125
续保1年,F,4,29,北京,1,0,0,0
续保1年,F,4,29,北京,1,1,918,918
续保1年,F,4,29,北京,1,0,0,0
续保1年,F,4,29,北京,1,0,0,0
续保1年,F,4,29,北京,1,0,0,0
续保1年,F,4,29,北京,1,3,2771,923.6666667
续保1年,F,4,29,北京,1,1,1606.5,1606.5
续保1年,F,4,29,北京,1,0,0,0
续保1年,F,4,29,北京,1,1,4284,4284
续保1年,F,4,29,上海,1,0,0,0
续保1年,F,4,29,上海,1,0,0,0
续保1年,F,4,29,天津,1,2,2712.35,1356.175
续保1年,F,4,30,北京,1,0,0,0
续保1年,F,4,30,北京,1,1,850,850
续保1年,F,4,30,北京,1,0,0,0
续保1年,F,4,30,北京,1,1,1071,1071
续保1年,F,4,30,北京,1,1,637.5,637.5
续保1年,F,4,30,北京,1,1,454.75,454.75
续保1年,F,4,30,北京,1,0,0,0
续保1年,F,4,30,北京,1,0,0,0
续保1年,F,4,30,北京,1,0,0,0
续保1年,F,4,30,北京,1,1,425,425
续保1年,F,4,30,北京,1,2,2380,1190
续保1年,F,4,30,北京,1,1,1275,1275
续保1年,F,4,30,北京,1,0,0,0
续保1年,F,4,30,北京,1,1,1589.5,1589.5
续保1年,F,4,30,北京,1,1,637.5,637.5
续保1年,F,4,30,北京,1,3,4998,1666
续保1年,F,4,30,上海,1,0,0,0
续保1年,F,4,30,上海,1,1,212.5,212.5
续保1年,F,4,30,上海,1,0,0,0
续保1年,F,4,30,天津,1,1,2125,2125
续保1年,F,4,30,天津,1,0,0,0
续保1年,F,4,31,北京,1,1,2830.5,2830.5
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,3,1466.25,488.75
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,2,2839,1419.5
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,2,1360,680
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,2,3060,1530
续保1年,F,4,31,北京,1,0,0,0
续保1年,F,4,31,北京,1,1,2252.5,2252.5
续保1年,F,4,31,重庆,1,1,765,765
续保1年,F,4,32,北京,1,0,0,0
续保1年,F,4,32,北京,1,0,0,0
续保1年,F,4,32,北京,1,1,850,850
续保1年,F,4,32,北京,1,2,1793.5,896.75
续保1年,F,4,32,北京,1,4,2550,637.5
续保1年,F,4,32,北京,1,1,1156,1156
续保1年,F,4,32,北京,1,2,1626.9,813.45
续保1年,F,4,32,北京,1,0,0,0
续保1年,F,4,32,北京,1,0,0,0
续保1年,F,4,32,北京,1,2,3513.9,1756.95
续保1年,F,4,32,北京,1,2,4930,2465
续保1年,F,4,32,北京,1,1,1445,1445
续保1年,F,4,32,北京,1,2,2184.5,1092.25
续保1年,F,4,32,北京,1,2,1912.5,956.25
续保1年,F,4,32,北京,1,0,0,0
续保1年,F,4,32,上海,1,2,2720,1360
续保1年,F,4,32,上海,1,0,0,0
续保1年,F,4,32,上海,1,1,2720,2720
续保1年,F,4,32,天津,1,2,1649,824.5
续保1年,F,4,32,天津,1,0,0,0
续保1年,F,4,32,重庆,1,2,3017.5,1508.75
续保1年,F,4,33,北京,1,0,0,0
续保1年,F,4,33,北京,1,0,0,0
续保1年,F,4,33,北京,1,0,0,0
续保1年,F,4,33,北京,1,1,408,408
续保1年,F,4,33,北京,1,0,0,0
续保1年,F,4,33,北京,1,2,1870,935
续保1年,F,4,33,北京,1,0,0,0
续保1年,F,4,33,北京,1,1,646,646
续保1年,F,4,33,北京,1,0,0,0
续保1年,F,4,33,北京,1,0,0,0
续保1年,F,4,33,北京,1,0,0,0
续保1年,F,4,33,上海,1,1,2465,2465
续保1年,F,4,33,上海,1,0,0,0
续保1年,F,4,33,上海,1,1,1615,1615
续保1年,F,4,33,天津,1,0,0,0
续保1年,F,4,33,重庆,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,2,2133.5,1066.75
续保1年,F,4,34,北京,1,2,5678,2839
续保1年,F,4,34,北京,1,1,3723,3723
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,1,510,510
续保1年,F,4,34,北京,1,2,765,382.5
续保1年,F,4,34,北京,1,2,1938,969
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,2,1190,595
续保1年,F,4,34,北京,1,1,1143.25,1143.25
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,2,2422.5,1211.25
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,1,2847.5,2847.5
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,北京,1,0,0,0
续保1年,F,4,34,上海,1,0,0,0
续保1年,F,4,34,上海,1,1,892.5,892.5
续保1年,F,4,34,天津,1,0,0,0
续保1年,F,4,34,天津,1,0,0,0
续保1年,F,4,34,重庆,1,0,0,0
续保1年,F,4,34,重庆,1,0,0,0
续保1年,F,4,34,重庆,1,1,654.5,654.5
续保1年,F,4,35,北京,1,1,743.75,743.75
续保1年,F,4,35,北京,1,1,631.55,631.55
续保1年,F,4,35,北京,1,2,3400,1700
续保1年,F,4,35,北京,1,2,867,433.5
续保1年,F,4,35,北京,1,2,2714.9,1357.45
续保1年,F,4,35,北京,1,0,0,0
续保1年,F,4,35,北京,1,0,0,0
续保1年,F,4,35,北京,1,3,3123.75,1041.25
续保1年,F,4,35,北京,1,0,0,0
续保1年,F,4,35,上海,1,0,0,0
续保1年,F,4,35,上海,1,0,0,0
续保1年,F,4,35,上海,1,0,0,0
续保1年,F,4,35,上海,1,0,0,0
续保1年,F,4,35,天津,1,0,0,0
续保1年,F,4,36,北京,1,1,1691.5,1691.5
续保1年,F,4,36,北京,1,0,0,0
续保1年,F,4,36,北京,1,0,0,0
续保1年,F,4,36,北京,1,2,2456.5,1228.25
续保1年,F,4,36,北京,1,0,0,0
续保1年,F,4,36,北京,1,0,0,0
续保1年,F,4,36,北京,1,0,0,0
续保1年,F,4,36,北京,1,1,765,765
续保1年,F,4,36,北京,1,0,0,0
续保1年,F,4,36,北京,1,0,0,0
续保1年,F,4,36,北京,1,0,0,0
续保1年,F,4,36,天津,1,1,637.5,637.5
续保1年,F,4,36,天津,1,0,0,0
续保1年,F,4,36,重庆,1,0,0,0
续保1年,F,4,36,重庆,1,2,1360,680
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,1,2167.5,2167.5
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,2,2350.25,1175.125
续保1年,F,4,37,北京,1,2,1504.5,752.25
续保1年,F,4,37,北京,1,2,5029,2514.5
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,2,1411,705.5
续保1年,F,4,37,北京,1,1,979.2,979.2
续保1年,F,4,37,北京,1,1,1241,1241
续保1年,F,4,37,北京,1,2,3893,1946.5
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,北京,1,0,0,0
续保1年,F,4,37,上海,1,0,0,0
续保1年,F,4,37,上海,1,0,0,0
续保1年,F,4,37,上海,1,0,0,0
续保1年,F,4,37,天津,1,0,0,0
续保1年,F,4,37,天津,1,0,0,0
续保1年,F,4,38,北京,1,0,0,0
续保1年,F,4,38,北京,1,1,935,935
续保1年,F,4,38,北京,1,1,807.5,807.5
续保1年,F,4,38,北京,1,0,0,0
续保1年,F,4,38,北京,1,0,0,0
续保1年,F,4,38,北京,1,0,0,0
续保1年,F,4,38,北京,1,0,0,0
续保1年,F,4,38,北京,1,0,0,0
续保1年,F,4,38,北京,1,0,0,0
续保1年,F,4,38,北京,1,0,0,0
续保1年,F,4,38,北京,1,1,1360,1360
续保1年,F,4,38,北京,1,1,340,340
续保1年,F,4,38,北京,1,2,1912.5,956.25
续保1年,F,4,38,北京,1,3,2728.5,909.5
续保1年,F,4,38,北京,1,3,2504.1,834.7
续保1年,F,4,38,北京,1,2,2244,1122
续保1年,F,4,38,上海,1,0,0,0
续保1年,F,4,38,上海,1,2,1190,595
续保1年,F,4,38,天津,1,1,3544.5,3544.5
续保1年,F,4,38,天津,1,0,0,0
续保1年,F,4,38,重庆,1,0,0,0
续保1年,F,4,39,北京,1,0,0,0
续保1年,F,4,39,北京,1,0,0,0
续保1年,F,4,39,北京,1,3,3995,1331.666667
续保1年,F,4,39,北京,1,2,2550,1275
续保1年,F,4,39,北京,1,0,0,0
